time	V(dw2)
3.091668884538772e-002	5.080702e-002
3.092558512718363e-002	5.722695e-002
3.093448140897954e-002	6.361769e-002
3.094337769077544e-002	6.997925e-002
3.095227397257135e-002	7.631163e-002
3.096377392027382e-002	8.442611e-002
3.097527386797629e-002	9.239322e-002
3.098677381567876e-002	1.002130e-001
3.099827376338124e-002	1.078854e-001
3.100977371108371e-002	1.154104e-001
3.102127365878618e-002	1.227881e-001
3.103277360648865e-002	1.300185e-001
3.103977990709719e-002	1.343130e-001
3.104678620770572e-002	1.385243e-001
3.105379250831426e-002	1.426523e-001
3.106079880892279e-002	1.466972e-001
3.106780510953133e-002	1.506589e-001
3.107481141013987e-002	1.545374e-001
3.108181771074840e-002	1.583326e-001
3.108904125347465e-002	1.621473e-001
3.109626479620090e-002	1.658549e-001
3.110348833892715e-002	1.694553e-001
3.111071188165340e-002	1.729485e-001
3.111793542437965e-002	1.763346e-001
3.112515896710590e-002	1.796136e-001
3.113238250983215e-002	1.827854e-001
3.114445630167528e-002	1.878383e-001
3.115653009351841e-002	1.925411e-001
3.116860388536155e-002	1.968939e-001
3.118067767720469e-002	2.008966e-001
3.119275146904782e-002	2.045492e-001
3.120482526089095e-002	2.078517e-001
3.121689905273409e-002	2.108041e-001
3.122162775948636e-002	2.118566e-001
3.122635646623864e-002	2.128516e-001
3.123108517299091e-002	2.137890e-001
3.123581387974318e-002	2.146689e-001
3.124054258649545e-002	2.154912e-001
3.124527129324773e-002	2.162559e-001
3.125000000000000e-002	2.169631e-001
3.125456000000000e-002	2.175879e-001
3.125911999999999e-002	2.181590e-001
3.126368000000000e-002	2.186765e-001
3.126824000000000e-002	2.191404e-001
3.127280000000000e-002	2.195507e-001
3.127735999999999e-002	2.199073e-001
3.128191999999999e-002	2.202102e-001
3.129244571262815e-002	2.206978e-001
3.130297142525632e-002	2.209009e-001
3.131349713788448e-002	2.208193e-001
3.132402285051264e-002	2.204532e-001
3.133454856314080e-002	2.198025e-001
3.134507427576896e-002	2.188673e-001
3.135559998839713e-002	2.176474e-001
3.136647862500034e-002	2.160953e-001
3.137735726160355e-002	2.142643e-001
3.138823589820677e-002	2.121546e-001
3.139911453480997e-002	2.097660e-001
3.140999317141319e-002	2.070987e-001
3.142087180801640e-002	2.041526e-001
3.143175044461961e-002	2.009278e-001
